Timestamp,EKF_Vx,EKF_Wz,LIO_Vx,LIO_Vy,LIO_Wz,Roll,Pitch,Z_Jerk,IMU_Wx,IMU_Wy,IMU_Wz
1774945388.5933,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1228,-0.2280,-21.5835,0.0264,-0.0523,-0.0205
1774945388.6113,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1233,-0.2272,19.9480,-0.0173,-0.0416,-0.0151
1774945388.6313,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1210,-0.2292,-7.5205,0.0349,0.0095,-0.0077
1774945388.6520,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1228,-0.2275,23.4071,0.0232,0.0244,-0.0002
1774945388.6713,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1245,-0.2248,8.7792,-0.0258,-0.0139,-0.0013
1774945388.6913,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1229,-0.2224,-15.6732,-0.0269,-0.0352,-0.0098
1774945388.7116,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1210,-0.2201,-29.1426,0.0093,-0.0544,-0.0183
1774945388.7313,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1190,-0.2168,-3.3939,-0.0088,0.0010,-0.0364
1774945388.7514,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1210,-0.2148,-20.0616,-0.0109,0.0265,-0.0173
1774945388.7714,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1205,-0.2149,-21.9246,0.0317,0.0159,-0.0130
1774945388.7913,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1218,-0.2135,12.5885,0.0200,0.0308,0.0062
1774945388.8113,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1260,-0.2134,-8.3826,-0.0493,0.0191,0.0211
1774945388.8312,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1263,-0.2128,-34.4071,-0.0695,-0.0118,0.0083
1774945388.8512,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1243,-0.2133,-24.5720,-0.0322,0.0308,-0.0162
1774945388.8712,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1249,-0.2137,5.3072,-0.0216,0.0212,-0.0343
1774945388.8913,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1259,-0.2127,-16.0717,-0.0312,0.0265,-0.0450
1774945388.9114,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1279,-0.2112,40.8220,-0.0312,0.0649,-0.0396
1774945388.9315,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1290,-0.2100,17.4111,-0.0099,0.0468,-0.0279
1774945388.9523,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1303,-0.2102,-1.9324,-0.0184,0.0766,-0.0205
1774945388.9712,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1343,-0.2094,-22.9164,-0.0163,0.0574,0.0040
1774945388.9912,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1375,-0.2104,-24.6422,-0.0322,0.0532,0.0243
1774945389.0113,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1363,-0.2130,-34.7984,0.0082,0.0564,0.0221
1774945389.0313,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1352,-0.2152,-7.2957,0.0349,0.0649,0.0051
1774945389.0513,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1344,-0.2176,16.4891,0.0178,0.0297,-0.0055
1774945389.0713,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1337,-0.2193,-21.8740,0.0210,0.0042,-0.0290
1774945389.0913,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1328,-0.2194,9.4591,0.0317,0.0265,-0.0343
1774945389.1163,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1321,-0.2195,37.0134,0.0349,0.0170,-0.0226
1774945389.1312,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1317,-0.2189,-13.3984,0.0285,0.0180,-0.0119
1774945389.1514,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1318,-0.2187,35.8391,0.0114,0.0095,0.0040
1774945389.1712,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1302,-0.2176,15.3028,0.0093,-0.0150,0.0051
1774945389.1913,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1274,-0.2178,-11.2521,0.0061,-0.0097,-0.0066
1774945389.2115,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1271,-0.2167,3.2521,-0.0195,-0.0086,-0.0119
1774945389.2313,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1275,-0.2171,5.8175,-0.0290,-0.0235,-0.0151
1774945389.2513,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1262,-0.2185,-21.8605,0.0050,0.0095,-0.0119
1774945389.2713,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1265,-0.2185,1.2043,0.0466,0.0084,-0.0066
1774945389.2914,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1272,-0.2173,-30.7240,0.0423,-0.0342,0.0051
1774945389.3113,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1299,-0.2176,-54.5676,0.0551,-0.0331,0.0871
1774945389.3322,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1324,-0.2193,69.5360,-0.0269,0.0510,0.2139
1774945389.3516,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1316,-0.2204,-42.0451,-0.0067,-0.0587,0.2778
1774945389.3714,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1331,-0.2187,-52.1038,-0.0876,-0.0779,0.2533
1774945389.3913,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1300,-0.2195,-5.5959,-0.0429,-0.0107,0.1766
1774945389.4113,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1323,-0.2201,-29.0312,-0.0301,-0.0139,0.1777
1774945389.4313,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1316,-0.2203,-38.0738,0.0423,0.0084,0.1415
1774945389.4513,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1316,-0.2184,37.4198,-0.0365,0.0020,0.1170
1774945389.4713,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1311,-0.2164,10.4083,-0.0429,-0.0502,0.0871
1774945389.4912,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1287,-0.2140,-3.9220,-0.0216,-0.0448,0.0701
1774945389.5113,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1263,-0.2134,-52.5894,0.0509,0.0127,0.0498
1774945389.5313,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1266,-0.2119,-26.4330,0.0029,0.0074,0.0530
1774945389.5581,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1270,-0.2111,53.2196,-0.0248,0.0180,0.0456
1774945389.5712,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1257,-0.2120,-43.5559,0.0168,0.0787,0.0456
1774945389.5913,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1243,-0.2099,30.8495,0.0221,0.0415,0.0445
1774945389.6113,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1240,-0.2099,0.2811,0.0274,0.0617,0.0424
1774945389.6313,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1233,-0.2090,1.0204,-0.0141,0.0532,0.0413
1774945389.6596,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1216,-0.2114,14.6625,0.0370,0.0713,0.0285
1774945389.6713,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1248,-0.2124,-30.8216,-0.0344,0.0755,0.0371
1774945389.6919,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1228,-0.2143,4.0190,0.0146,0.0905,0.0488
1774945389.7114,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1238,-0.2159,26.3008,-0.0333,0.0883,0.0648
1774945389.7312,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1233,-0.2177,8.8395,0.0136,0.0819,0.0616
1774945389.7513,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1242,-0.2168,36.8958,-0.0067,0.0319,0.0733
1774945389.7713,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1235,-0.2188,36.7921,-0.0088,0.0585,0.0893
1774945389.7913,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1229,-0.2179,18.1353,0.0200,0.0180,0.0925
1774945389.8114,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1227,-0.2173,55.3451,-0.0535,0.0031,0.0850
1774945389.8314,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1220,-0.2172,-2.5352,-0.0120,0.0095,0.0797
1774945389.8512,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1232,-0.2151,0.1117,-0.0514,-0.0182,0.0594
1774945389.8712,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1209,-0.2166,46.1831,-0.0227,-0.0075,0.0424
1774945389.8913,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1239,-0.2146,-37.4489,-0.0397,-0.0480,0.0530
1774945389.9164,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1235,-0.2154,-1.3418,-0.0184,-0.0107,0.0328
1774945389.9313,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1250,-0.2138,0.0000,-0.0557,-0.0342,0.0637
1774945389.9514,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1254,-0.2160,0.0000,-0.0109,-0.0118,0.0903
1774945389.9713,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1285,-0.2166,-15.9496,-0.0344,0.0468,0.0988
1774945389.9920,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1300,-0.2200,0.0000,-0.0290,-0.0033,0.1095
1774945390.0128,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1339,-0.2195,0.0000,-0.0514,-0.0278,0.1457
1774945390.0316,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1344,-0.2184,40.6740,-0.0472,-0.0033,0.1361
1774945390.0515,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1349,-0.2190,0.0000,-0.0195,-0.0555,0.1702
1774945390.0714,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1347,-0.2222,0.0000,0.0040,0.0138,0.1521
1774945390.0913,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1352,-0.2220,0.0000,-0.0344,-0.0193,0.1383
1774945390.1113,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1357,-0.2215,0.0000,-0.0535,-0.0257,0.1479
1774945390.1313,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1315,-0.2221,0.0000,-0.0024,-0.0225,0.1574
1774945390.1527,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1327,-0.2190,0.0000,0.0019,-0.0257,0.1617
1774945390.1712,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1344,-0.2149,8.0481,-0.0088,-0.0576,0.1617
1774945390.1917,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1340,-0.2136,0.0000,-0.0045,-0.0683,0.1542
1774945390.2113,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1331,-0.2158,0.0000,0.0019,0.0042,0.1351
1774945390.2313,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1367,-0.2137,0.0000,-0.0429,-0.0331,0.1404
1774945390.2514,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1370,-0.2133,0.0000,-0.0216,-0.0288,0.1713
1774945390.2715,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1360,-0.2115,0.0000,-0.0077,-0.0342,0.1777
1774945390.2912,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1344,-0.2092,0.0000,-0.0482,-0.0150,0.1862
1774945390.3113,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1309,-0.2084,0.0000,-0.0163,0.0297,0.1649
1774945390.3312,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1297,-0.2062,39.9828,-0.0131,-0.0043,0.1734
1774945390.3513,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1270,-0.2085,18.5067,0.0093,0.0574,0.1202
1774945390.3725,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1281,-0.2076,0.0000,-0.0397,0.0308,0.0935
1774945390.3913,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1291,-0.2068,-60.7398,-0.1068,0.0063,0.1042
1774945390.4146,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1288,-0.2078,-50.5544,-0.0056,0.0787,0.1138
1774945390.4313,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1306,-0.2054,63.6716,-0.0248,0.0159,0.1106
1774945390.4512,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1288,-0.2061,-14.5182,-0.0227,0.0329,0.0935
1774945390.4714,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1305,-0.2061,-13.8763,-0.0599,0.0031,0.0733
