Timestamp,EKF_Vx,EKF_Wz,LIO_Vx,LIO_Vy,LIO_Wz,Roll,Pitch,Z_Jerk,IMU_Wx,IMU_Wy,IMU_Wz
1774941094.9314,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1396,-0.2089,1.5286,0.0029,-0.0022,-0.0087
1774941094.9524,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1402,-0.2088,1.0690,0.0029,-0.0033,-0.0087
1774941094.9716,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1401,-0.2087,0.1591,0.0008,-0.0033,-0.0098
1774941094.9924,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1406,-0.2086,-1.2241,-0.0003,-0.0022,-0.0087
1774941095.0116,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1402,-0.2085,0.5434,0.0029,-0.0033,-0.0087
1774941095.0315,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1408,-0.2086,-0.6743,0.0019,-0.0033,-0.0098
1774941095.0521,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1405,-0.2083,0.9276,-0.0003,-0.0033,-0.0087
1774941095.0714,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1400,-0.2085,-0.7377,0.0029,-0.0033,-0.0098
1774941095.0919,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1402,-0.2086,-1.2316,-0.0003,-0.0022,-0.0098
1774941095.1117,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1400,-0.2085,1.2307,0.0019,-0.0043,-0.0098
1774941095.1313,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1407,-0.2086,-0.8807,0.0008,-0.0033,-0.0087
1774941095.1544,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1396,-0.2085,1.8722,0.0029,-0.0033,-0.0087
1774941095.1715,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1393,-0.2086,-0.2479,0.0029,-0.0022,-0.0087
1774941095.1913,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1397,-0.2085,0.2606,-0.0003,-0.0033,-0.0087
1774941095.2118,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1397,-0.2085,0.5664,0.0029,-0.0033,-0.0098
1774941095.2320,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1401,-0.2085,-1.4407,0.0019,-0.0012,-0.0109
1774941095.2516,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1388,-0.2087,0.0000,0.0029,-0.0022,-0.0109
1774941095.2713,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1401,-0.2088,-0.8030,0.0029,-0.0033,-0.0098
1774941095.2916,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1410,-0.2088,1.0972,-0.0003,-0.0043,-0.0087
1774941095.3124,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1406,-0.2088,0.0000,0.0019,-0.0022,-0.0087
1774941095.3324,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1411,-0.2089,-1.1179,-0.0003,-0.0043,-0.0098
1774941095.3515,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1408,-0.2088,0.0000,0.0029,-0.0022,-0.0087
1774941095.3716,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1412,-0.2080,-0.7821,0.0019,-0.0033,-0.0098
1774941095.3914,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1409,-0.2083,0.8151,-0.0003,-0.0022,-0.0098
1774941095.4126,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1411,-0.2090,0.2555,0.0029,-0.0012,-0.0109
1774941095.4316,0.0000,0.0000,0.0000,0.0000,0.0000,3.1416,-0.2091,-0.7461,0.0008,-0.0033,-0.0087
1774941095.4540,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1412,-0.2089,0.2264,0.0040,-0.0033,-0.0098
1774941095.4720,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1410,-0.2087,-0.6141,0.0019,-0.0033,-0.0098
1774941095.4916,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1392,-0.2091,0.0000,0.0040,-0.0022,-0.0098
1774941095.5118,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1396,-0.2089,-0.1672,0.0019,-0.0033,-0.0109
1774941095.5327,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1392,-0.2090,0.9813,0.0008,-0.0033,-0.0087
1774941095.5520,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1393,-0.2087,-0.4299,0.0040,-0.0012,-0.0109
1774941095.5721,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1389,-0.2085,0.0000,0.0008,-0.0033,-0.0087
1774941095.5917,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1385,-0.2087,2.5423,0.0019,-0.0033,-0.0098
1774941095.6124,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1384,-0.2089,2.5683,0.0019,-0.0022,-0.0087
1774941095.6327,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1390,-0.2087,3.9530,0.0008,-0.0033,-0.0087
1774941095.6515,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1388,-0.2088,-3.0716,-0.0013,-0.0033,-0.0109
1774941095.6722,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1397,-0.2091,2.1480,0.0008,-0.0022,-0.0077
1774941095.6921,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1391,-0.2090,3.4061,0.0050,-0.0043,-0.0077
1774941095.7117,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1396,-0.2093,1.0236,0.0029,-0.0022,-0.0077
1774941095.7322,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1396,-0.2092,2.1928,0.0019,-0.0033,-0.0087
1774941095.7513,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1400,-0.2090,-2.6825,0.0029,-0.0033,-0.0087
1774941095.7713,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1396,-0.2090,0.1655,0.0008,-0.0022,-0.0109
1774941095.7916,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1400,-0.2088,-0.9117,0.0019,-0.0022,-0.0098
1774941095.8115,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1400,-0.2088,1.2940,-0.0024,-0.0033,-0.0098
1774941095.8314,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1401,-0.2086,-0.3495,0.0019,-0.0022,-0.0109
1774941095.8514,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1398,-0.2085,0.2919,0.0040,-0.0022,-0.0098
1774941095.8716,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1394,-0.2089,2.7217,0.0029,-0.0022,-0.0077
1774941095.8924,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1392,-0.2087,-0.0430,0.0029,-0.0022,-0.0098
1774941095.9115,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1399,-0.2088,-0.5447,-0.0024,-0.0033,-0.0109
1774941095.9323,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1393,-0.2088,1.2005,-0.0003,-0.0043,-0.0087
1774941095.9523,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1396,-0.2088,-1.5385,0.0008,-0.0033,-0.0109
1774941095.9725,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1401,-0.2088,0.9067,0.0029,-0.0033,-0.0077
1774941095.9921,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1399,-0.2088,0.4598,0.0040,-0.0022,-0.0098
1774941096.0122,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1403,-0.2087,-0.2286,0.0019,-0.0033,-0.0087
1774941096.0316,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1393,-0.2089,-1.1476,0.0029,-0.0022,-0.0087
1774941096.0520,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1397,-0.2089,-1.6700,-0.0003,-0.0022,-0.0098
1774941096.0713,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1393,-0.2086,1.2321,-0.0013,-0.0022,-0.0087
1774941096.0919,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1395,-0.2086,0.6409,-0.0013,-0.0012,-0.0109
1774941096.1121,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1394,-0.2087,1.4992,0.0008,-0.0033,-0.0087
1774941096.1316,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1390,-0.2088,1.5795,0.0040,-0.0022,-0.0087
1774941096.1544,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1396,-0.2089,2.0439,0.0029,-0.0033,-0.0077
1774941096.1720,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1387,-0.2090,2.2315,0.0019,-0.0022,-0.0098
1774941096.1920,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1390,-0.2089,0.5552,0.0008,-0.0054,-0.0119
1774941096.2114,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1392,-0.2089,1.1504,0.0008,-0.0022,-0.0087
1774941096.2312,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1384,-0.2087,0.9979,0.0008,-0.0022,-0.0087
1774941096.2532,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1394,-0.2086,1.7978,0.0008,-0.0022,-0.0077
1774941096.2720,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1390,-0.2088,0.4688,0.0019,-0.0022,-0.0077
1774941096.2921,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1394,-0.2091,-0.2520,0.0019,-0.0022,-0.0087
1774941096.3117,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1396,-0.2088,0.8665,0.0019,-0.0033,-0.0098
1774941096.3321,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1397,-0.2088,-0.1232,0.0008,-0.0033,-0.0109
1774941096.3523,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1402,-0.2086,0.2077,0.0019,-0.0022,-0.0098
1774941096.3720,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1401,-0.2087,-0.8674,0.0019,-0.0022,-0.0098
1774941096.3918,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1405,-0.2087,-0.1644,-0.0003,-0.0012,-0.0098
1774941096.4120,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1398,-0.2086,0.8821,0.0019,-0.0043,-0.0098
1774941096.4317,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1408,-0.2089,0.0884,-0.0003,-0.0022,-0.0098
1774941096.4536,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1404,-0.2089,1.1773,0.0008,-0.0033,-0.0098
1774941096.4715,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1402,-0.2089,-1.2355,0.0008,-0.0033,-0.0109
1774941096.4913,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1394,-0.2090,-0.0425,-0.0003,-0.0033,-0.0098
1774941096.5116,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1390,-0.2089,1.1575,0.0019,-0.0033,-0.0098
1774941096.5316,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1399,-0.2088,-0.7244,-0.0003,-0.0022,-0.0087
1774941096.5521,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1396,-0.2087,1.5828,0.0029,-0.0033,-0.0098
1774941096.5718,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1403,-0.2088,0.8662,0.0029,-0.0043,-0.0098
1774941096.5916,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1403,-0.2086,-0.3084,0.0019,-0.0022,-0.0087
1774941096.6112,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1404,-0.2077,-1.7047,0.0019,-0.0054,-0.0087
1774941096.6315,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1394,-0.2089,0.0000,-0.0035,-0.0054,-0.0109
1774941096.6516,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1367,-0.2093,1.1811,0.0029,-0.0022,-0.0087
1774941096.6719,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1378,-0.2092,-1.7115,0.0008,-0.0022,-0.0087
1774941096.6915,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1397,-0.2085,-1.0573,0.0008,-0.0033,-0.0098
1774941096.7120,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1400,-0.2089,-2.1755,-0.0003,-0.0033,-0.0087
1774941096.7325,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1413,-0.2086,0.3423,0.0019,-0.0033,-0.0087
1774941096.7523,0.0000,0.0000,0.0000,0.0000,0.0000,3.1409,-0.2083,0.5470,0.0040,-0.0033,-0.0109
1774941096.7720,0.0000,0.0000,0.0000,0.0000,0.0000,3.1409,-0.2087,-1.3295,0.0019,-0.0022,-0.0109
1774941096.7927,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1408,-0.2088,0.4290,0.0029,-0.0033,-0.0087
1774941096.8120,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1401,-0.2087,-0.6325,0.0019,-0.0022,-0.0109
1774941096.8319,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1388,-0.2087,0.0836,0.0008,-0.0043,-0.0098
1774941096.8513,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1371,-0.2088,-0.5021,-0.0003,-0.0033,-0.0098
1774941096.8716,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1382,-0.2086,-0.4943,-0.0003,-0.0033,-0.0098
1774941096.8916,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1388,-0.2087,0.8867,0.0008,-0.0033,-0.0098
1774941096.9118,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1403,-0.2087,-0.7793,0.0008,-0.0033,-0.0109
1774941096.9314,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1406,-0.2084,0.7969,0.0019,-0.0043,-0.0098
1774941096.9517,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1408,-0.2085,1.2680,0.0008,-0.0012,-0.0077
1774941096.9718,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1414,-0.2087,-0.2520,0.0040,-0.0022,-0.0098
1774941096.9946,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1404,-0.2089,-0.7513,0.0029,-0.0022,-0.0077
1774941097.0117,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1404,-0.2088,-0.3890,-0.0013,-0.0022,-0.0077
1774941097.0322,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1387,-0.2087,0.5931,0.0029,-0.0033,-0.0077
1774941097.0517,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1388,-0.2088,-1.1375,0.0008,-0.0012,-0.0098
1774941097.0720,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1391,-0.2086,-0.0420,0.0019,-0.0022,-0.0098
1774941097.0915,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1396,-0.2086,1.1559,0.0008,-0.0022,-0.0087
1774941097.1115,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1407,-0.2087,-0.2893,-0.0003,-0.0022,-0.0098
1774941097.1316,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1401,-0.2086,1.3965,0.0029,-0.0022,-0.0109
1774941097.1513,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1413,-0.2088,-1.1095,0.0019,-0.0033,-0.0109
1774941097.1717,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1407,-0.2088,0.2567,0.0008,-0.0022,-0.0087
1774941097.1915,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1405,-0.2088,0.2623,0.0029,-0.0033,-0.0087
1774941097.2135,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1404,-0.2088,1.0445,0.0019,-0.0022,-0.0098
1774941097.2316,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1392,-0.2089,0.0836,0.0040,-0.0022,-0.0077
1774941097.2513,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1395,-0.2088,-0.8875,-0.0013,-0.0022,-0.0087
1774941097.2714,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1388,-0.2088,0.8706,0.0019,-0.0022,-0.0098
1774941097.2914,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1389,-0.2089,-0.4514,0.0019,-0.0022,-0.0087
1774941097.3114,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1395,-0.2089,0.6814,0.0008,-0.0043,-0.0087
1774941097.3315,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1402,-0.2088,-0.0854,0.0029,-0.0022,-0.0109
1774941097.3516,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1413,-0.2087,-1.2129,-0.0003,-0.0022,-0.0098
1774941097.3720,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1409,-0.2086,0.0880,0.0029,-0.0012,-0.0077
1774941097.3923,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1412,-0.2085,-1.9956,0.0008,-0.0022,-0.0087
1774941097.4116,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1406,-0.2085,-0.4392,-0.0003,-0.0022,-0.0087
1774941097.4319,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1399,-0.2086,0.0429,0.0019,-0.0022,-0.0109
1774941097.4514,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1403,-0.2087,0.7290,-0.0003,-0.0022,-0.0087
1774941097.4713,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1395,-0.2089,-0.7328,0.0008,-0.0033,-0.0087
1774941097.4914,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1399,-0.2088,0.5065,0.0008,-0.0033,-0.0087
1774941097.5112,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1398,-0.2090,1.0319,0.0019,-0.0033,-0.0098
1774941097.5321,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1403,-0.2089,0.5608,0.0008,-0.0033,-0.0087
1774941097.5515,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1407,-0.2087,0.7929,0.0008,-0.0033,-0.0077
1774941097.5715,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1407,-0.2086,-0.0421,0.0040,-0.0022,-0.0098
1774941097.5911,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1412,-0.2085,0.0000,0.0019,-0.0033,-0.0109
1774941097.6113,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1404,-0.2088,0.1331,0.0008,-0.0022,-0.0087
1774941097.6317,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1406,-0.2089,-0.7170,0.0008,-0.0033,-0.0087
