Timestamp,EKF_Vx,EKF_Wz,LIO_Vx,LIO_Vy,LIO_Wz,Roll,Pitch,Z_Jerk,IMU_Wx,IMU_Wy,IMU_Wz
1774945725.0513,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1295,-0.2136,0.4115,0.0050,-0.0043,-0.0109
1774945725.0714,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1299,-0.2136,-1.3241,0.0040,-0.0033,-0.0087
1774945725.0913,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1294,-0.2134,1.1073,0.0050,-0.0043,-0.0119
1774945725.1114,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1296,-0.2135,0.3466,0.0029,-0.0033,-0.0119
1774945725.1313,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1298,-0.2135,1.1744,0.0029,-0.0022,-0.0087
1774945725.1513,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1296,-0.2134,-0.1789,0.0040,-0.0033,-0.0109
1774945725.1714,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1301,-0.2136,-1.0637,0.0040,-0.0043,-0.0119
1774945725.1914,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1297,-0.2135,2.1870,0.0040,-0.0043,-0.0087
1774945725.2114,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1300,-0.2135,-0.7142,0.0029,-0.0033,-0.0109
1774945725.2315,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1294,-0.2137,0.1175,0.0040,-0.0033,-0.0098
1774945725.2514,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1296,-0.2134,-1.4584,0.0040,-0.0033,-0.0119
1774945725.2713,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1301,-0.2134,-0.4018,0.0019,-0.0043,-0.0109
1774945725.2918,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1292,-0.2133,0.2843,0.0061,-0.0043,-0.0109
1774945725.3114,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1300,-0.2134,-2.1185,0.0029,-0.0033,-0.0098
1774945725.3314,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1291,-0.2134,0.0578,0.0040,-0.0043,-0.0087
1774945725.3514,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1296,-0.2134,-0.1174,0.0050,-0.0033,-0.0119
1774945725.3713,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1299,-0.2135,0.1152,0.0029,-0.0022,-0.0109
1774945725.3914,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1294,-0.2134,-1.1686,0.0050,-0.0033,-0.0109
1774945725.4115,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1297,-0.2136,-2.0305,0.0019,-0.0033,-0.0119
1774945725.4314,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1293,-0.2135,1.6833,0.0029,-0.0043,-0.0109
1774945725.4514,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1298,-0.2135,0.3209,0.0029,-0.0033,-0.0109
1774945725.4713,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1296,-0.2135,-0.3498,0.0029,-0.0033,-0.0109
1774945725.4914,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1292,-0.2134,-0.5703,0.0050,-0.0033,-0.0109
1774945725.5114,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1297,-0.2136,0.4504,-0.0003,-0.0033,-0.0098
1774945725.5314,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1293,-0.2135,-0.1688,0.0050,-0.0033,-0.0119
1774945725.5562,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1300,-0.2138,-1.1410,0.0008,-0.0022,-0.0109
1774945725.5714,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1296,-0.2137,0.4610,0.0019,-0.0033,-0.0109
1774945725.5913,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1299,-0.2137,-0.6529,0.0040,-0.0033,-0.0109
1774945725.6115,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1299,-0.2137,0.7007,0.0008,-0.0043,-0.0109
1774945725.6314,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1295,-0.2134,-0.2785,0.0050,-0.0033,-0.0119
1774945725.6514,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1301,-0.2136,-1.2103,0.0029,-0.0043,-0.0098
1774945725.6722,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1294,-0.2135,1.6886,0.0050,-0.0033,-0.0109
1774945725.6912,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1299,-0.2135,0.0000,0.0040,-0.0033,-0.0109
1774945725.7114,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1295,-0.2134,0.4752,0.0029,-0.0033,-0.0098
1774945725.7313,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1296,-0.2132,-1.3662,0.0061,-0.0033,-0.0130
1774945725.7514,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1299,-0.2137,-0.9963,0.0008,-0.0022,-0.0098
1774945725.7714,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1292,-0.2136,0.2252,0.0050,-0.0033,-0.0109
1774945725.7914,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1301,-0.2135,-2.1236,0.0019,-0.0033,-0.0109
1774945725.8114,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1296,-0.2133,0.6632,0.0029,-0.0054,-0.0077
1774945725.8314,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1297,-0.2126,-1.1252,-0.0024,-0.0075,-0.0119
1774945725.8513,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1283,-0.2133,0.6096,0.0019,-0.0065,-0.0130
1774945725.8716,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1269,-0.2142,-0.2274,0.0050,-0.0012,-0.0119
1774945725.8914,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1293,-0.2133,-1.7596,-0.0003,-0.0033,-0.0109
1774945725.9114,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1301,-0.2136,2.8390,0.0050,-0.0054,-0.0098
1774945725.9314,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1311,-0.2144,0.5798,0.0050,-0.0001,-0.0109
1774945725.9514,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1314,-0.2133,-0.4761,0.0019,-0.0054,-0.0109
1774945725.9714,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1311,-0.2137,-2.6026,0.0061,-0.0033,-0.0130
1774945725.9913,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1306,-0.2143,0.9813,0.0029,-0.0012,-0.0109
1774945726.0113,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1306,-0.2138,3.5409,0.0082,-0.0043,-0.0098
1774945726.0313,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1311,-0.2141,1.3386,0.0040,-0.0022,-0.0087
1774945726.0513,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1299,-0.2134,4.7701,0.0050,-0.0022,-0.0109
1774945726.0714,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1294,-0.2129,0.1150,0.0040,-0.0054,-0.0098
1774945726.0914,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1294,-0.2132,-3.1596,0.0040,-0.0033,-0.0098
1774945726.1114,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1288,-0.2132,-2.0654,0.0061,-0.0012,-0.0119
1774945726.1313,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1300,-0.2133,-4.4007,0.0019,-0.0043,-0.0119
1774945726.1514,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1303,-0.2137,-2.3834,0.0040,-0.0033,-0.0098
1774945726.1713,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1304,-0.2136,1.2601,0.0029,-0.0022,-0.0119
1774945726.1913,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1302,-0.2133,0.4588,0.0040,-0.0054,-0.0109
1774945726.2115,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1297,-0.2132,-1.2847,0.0040,-0.0043,-0.0098
1774945726.2314,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1293,-0.2133,4.1470,-0.0003,-0.0033,-0.0109
1774945726.2514,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1287,-0.2131,1.1299,0.0040,-0.0054,-0.0098
1774945726.2714,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1293,-0.2135,-3.2537,0.0029,-0.0022,-0.0119
1774945726.2913,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1293,-0.2132,2.6762,0.0040,-0.0022,-0.0130
1774945726.3115,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1299,-0.2132,0.0000,0.0050,-0.0043,-0.0109
1774945726.3313,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1308,-0.2138,0.0000,0.0040,-0.0033,-0.0109
1774945726.3513,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1304,-0.2133,0.0000,0.0050,-0.0033,-0.0098
1774945726.3714,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1310,-0.2138,0.0000,0.0019,-0.0043,-0.0098
1774945726.3913,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1296,-0.2138,0.0000,0.0040,-0.0043,-0.0119
1774945726.4114,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1294,-0.2134,0.0000,0.0050,-0.0043,-0.0119
1774945726.4313,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1289,-0.2137,0.0000,0.0050,-0.0054,-0.0098
1774945726.4514,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1283,-0.2136,0.0000,0.0040,-0.0022,-0.0109
1774945726.4713,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1293,-0.2136,0.0000,0.0019,-0.0033,-0.0109
1774945726.4914,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1291,-0.2137,0.0000,0.0050,-0.0043,-0.0109
1774945726.5113,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1301,-0.2137,0.0000,0.0008,-0.0022,-0.0109
1774945726.5315,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1303,-0.2132,0.0000,0.0040,-0.0022,-0.0098
1774945726.5514,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1303,-0.2133,0.0000,0.0050,-0.0043,-0.0109
1774945726.5714,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1305,-0.2135,0.0000,0.0029,-0.0033,-0.0098
1774945726.5914,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1294,-0.2131,0.0000,0.0050,-0.0022,-0.0119
1774945726.6117,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1296,-0.2134,0.0000,0.0050,-0.0033,-0.0098
1774945726.6329,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1295,-0.2132,1.3153,0.0029,-0.0012,-0.0109
1774945726.6514,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1294,-0.2133,0.0000,0.0050,-0.0043,-0.0109
1774945726.6717,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1295,-0.2137,1.2895,0.0040,-0.0043,-0.0119
1774945726.6914,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1296,-0.2133,0.6710,0.0050,-0.0022,-0.0119
1774945726.7116,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1299,-0.2135,-3.1101,0.0019,-0.0033,-0.0109
1774945726.7314,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1289,-0.2136,-0.5190,0.0040,-0.0043,-0.0119
1774945726.7515,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1296,-0.2135,-1.2638,0.0040,-0.0043,-0.0119
1774945726.7715,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1299,-0.2128,-0.3239,0.0029,-0.0065,-0.0098
1774945726.7913,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1287,-0.2128,0.5684,0.0040,-0.0043,-0.0119
1774945726.8113,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1278,-0.2133,2.0839,0.0029,-0.0043,-0.0109
1774945726.8314,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1271,-0.2133,1.5014,0.0061,-0.0033,-0.0119
1774945726.8514,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1292,-0.2135,-0.7309,0.0029,-0.0043,-0.0119
1774945726.8715,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1299,-0.2135,1.5428,0.0019,-0.0022,-0.0098
1774945726.8914,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1314,-0.2135,0.5889,0.0050,-0.0022,-0.0109
1774945726.9113,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1326,-0.2136,0.7166,-0.0003,-0.0033,-0.0098
1774945726.9313,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1315,-0.2135,-0.1739,0.0061,-0.0033,-0.0119
1774945726.9515,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1308,-0.2134,-2.6231,0.0029,-0.0033,-0.0098
1774945726.9715,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1291,-0.2132,1.2990,0.0061,-0.0043,-0.0119
1774945726.9913,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1284,-0.2132,-0.0577,0.0040,-0.0043,-0.0098
1774945727.0114,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1285,-0.2134,0.4733,0.0040,-0.0033,-0.0098
1774945727.0313,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1285,-0.2131,-0.9137,0.0050,-0.0033,-0.0119
1774945727.0513,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1296,-0.2133,-0.8121,0.0019,-0.0043,-0.0098
1774945727.0714,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1299,-0.2134,0.9583,0.0040,-0.0043,-0.0109
1774945727.0913,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1312,-0.2136,-1.3712,0.0029,-0.0043,-0.0098
1774945727.1125,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1310,-0.2133,0.9969,0.0019,-0.0033,-0.0098
1774945727.1314,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1310,-0.2137,-0.5842,0.0061,-0.0033,-0.0119
1774945727.1514,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1304,-0.2136,0.2358,0.0040,-0.0033,-0.0109
1774945727.1715,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1290,-0.2134,-0.5579,0.0072,-0.0033,-0.0130
1774945727.1913,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1289,-0.2136,-1.9082,0.0019,-0.0033,-0.0109
1774945727.2114,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1284,-0.2133,1.8962,0.0040,-0.0043,-0.0109
1774945727.2316,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1292,-0.2133,0.3300,0.0040,-0.0033,-0.0109
1774945727.2575,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1296,-0.2135,0.7881,0.0040,-0.0033,-0.0098
1774945727.2714,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1300,-0.2135,-1.1249,0.0061,-0.0043,-0.0098
1774945727.2914,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1310,-0.2135,-1.0601,0.0008,-0.0022,-0.0109
1774945727.3150,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1302,-0.2136,2.0742,0.0072,-0.0033,-0.0098
1774945727.3314,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1310,-0.2136,-1.9566,0.0029,-0.0033,-0.0098
1774945727.3530,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1299,-0.2134,0.1702,0.0029,-0.0043,-0.0098
1774945727.3716,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1292,-0.2134,0.3558,0.0040,-0.0033,-0.0109
1774945727.3912,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1294,-0.2135,0.6904,0.0008,-0.0043,-0.0098
1774945727.4122,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1289,-0.2133,-0.1747,0.0061,-0.0022,-0.0098
1774945727.4315,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1299,-0.2136,-1.7343,0.0008,-0.0043,-0.0109
1774945727.4516,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1297,-0.2135,1.5068,0.0050,-0.0043,-0.0119
1774945727.4715,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1306,-0.2133,0.1147,0.0040,-0.0022,-0.0119
1774945727.4913,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1308,-0.2132,0.8052,0.0029,-0.0043,-0.0098
1774945727.5113,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1302,-0.2132,-0.8634,0.0029,-0.0043,-0.0087
1774945727.5313,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1304,-0.2133,-0.3358,0.0019,-0.0043,-0.0109
1774945727.5514,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1296,-0.2133,1.2924,0.0072,-0.0033,-0.0109
1774945727.5714,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1298,-0.2135,-0.1153,0.0029,-0.0043,-0.0098
1774945727.5914,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1292,-0.2132,0.5724,0.0040,-0.0043,-0.0119
1774945727.6115,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1292,-0.2133,0.5009,0.0040,-0.0022,-0.0119
1774945727.6314,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1300,-0.2132,0.9799,0.0040,-0.0043,-0.0109
1774945727.6514,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1298,-0.2132,0.0000,0.0050,-0.0043,-0.0109
1774945727.6714,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1309,-0.2134,-1.3120,0.0050,-0.0043,-0.0098
1774945727.6914,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1304,-0.2132,1.6017,0.0040,-0.0043,-0.0109
1774945727.7114,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1307,-0.2136,1.5430,0.0040,-0.0033,-0.0119
1774945727.7314,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1306,-0.2133,0.3824,0.0050,-0.0054,-0.0109
1774945727.7514,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1299,-0.2131,-2.2113,0.0040,-0.0043,-0.0130
1774945727.7714,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1296,-0.2134,-0.8637,0.0019,-0.0043,-0.0087
1774945727.7914,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1295,-0.2131,1.0698,0.0050,-0.0033,-0.0109
1774945727.8114,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1303,-0.2133,-2.2223,0.0019,-0.0043,-0.0109
1774945727.8314,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1296,-0.2131,0.7086,0.0008,-0.0033,-0.0098
1774945727.8515,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1303,-0.2132,0.4493,0.0019,-0.0033,-0.0098
1774945727.8747,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1305,-0.2134,0.9856,0.0029,-0.0033,-0.0109
1774945727.8914,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1300,-0.2135,0.1116,0.0040,-0.0043,-0.0119
1774945727.9114,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1306,-0.2134,-1.8915,0.0040,-0.0043,-0.0119
1774945727.9315,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1295,-0.2134,0.5312,0.0050,-0.0043,-0.0109
1774945727.9512,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1301,-0.2135,-1.0499,0.0040,-0.0033,-0.0087
1774945727.9714,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1296,-0.2134,-0.3593,0.0008,-0.0033,-0.0109
1774945727.9914,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1290,-0.2133,-3.2519,0.0040,-0.0043,-0.0109
1774945728.0117,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1296,-0.2137,-3.0068,0.0019,-0.0033,-0.0109
1774945728.0314,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1289,-0.2135,2.0724,0.0050,-0.0033,-0.0119
1774945728.0513,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1300,-0.2133,0.3437,0.0040,-0.0033,-0.0119
1774945728.0713,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1298,-0.2132,1.6514,0.0040,-0.0043,-0.0098
1774945728.0914,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1298,-0.2130,2.7193,0.0040,-0.0033,-0.0109
1774945728.1114,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1302,-0.2126,0.8752,0.0019,-0.0065,-0.0087
1774945728.1313,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1295,-0.2122,-1.6598,0.0040,-0.0075,-0.0109
1774945728.1513,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1287,-0.2131,-0.0589,0.0008,-0.0065,-0.0119
1774945728.1714,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1269,-0.2134,1.1324,0.0050,-0.0054,-0.0109
1774945728.1913,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1284,-0.2131,-2.1175,0.0019,-0.0043,-0.0119
1774945728.2113,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1301,-0.2128,-0.8647,-0.0003,-0.0065,-0.0109
1774945728.2315,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1307,-0.2131,-0.7649,0.0050,-0.0033,-0.0109
1774945728.2515,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1318,-0.2132,-1.3116,0.0008,-0.0043,-0.0109
1774945728.2715,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1319,-0.2134,0.6568,0.0029,-0.0043,-0.0109
1774945728.2915,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1318,-0.2139,-0.7475,0.0008,-0.0043,-0.0109
1774945728.3114,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1303,-0.2138,0.1720,0.0050,-0.0033,-0.0119
1774945728.3314,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1296,-0.2137,0.6177,0.0029,-0.0033,-0.0109
1774945728.3514,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1289,-0.2137,3.2020,0.0040,-0.0033,-0.0098
1774945728.3715,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1287,-0.2134,-0.8757,0.0040,-0.0043,-0.0098
1774945728.3913,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1298,-0.2132,-1.8565,0.0019,-0.0033,-0.0098
1774945728.4113,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1297,-0.2129,1.5169,0.0019,-0.0033,-0.0098
1774945728.4314,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1302,-0.2131,-4.2899,0.0019,-0.0043,-0.0109
1774945728.4513,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1302,-0.2136,0.2274,0.0040,-0.0012,-0.0119
1774945728.4713,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1304,-0.2134,1.1837,0.0061,-0.0043,-0.0119
1774945728.4914,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1306,-0.2136,-2.0746,0.0029,-0.0033,-0.0109
1774945728.5114,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1294,-0.2133,2.0781,0.0040,-0.0033,-0.0119
1774945728.5312,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1295,-0.2130,-1.4745,0.0029,-0.0065,-0.0119
1774945728.5514,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1284,-0.2129,-1.5700,0.0008,-0.0033,-0.0109
1774945728.5714,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1281,-0.2112,1.5542,0.0029,-0.0107,-0.0109
1774945728.5914,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1295,-0.2125,-4.6174,0.0114,-0.0097,-0.0055
1774945728.6114,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1315,-0.2134,-1.0053,0.0008,-0.0075,-0.0119
1774945728.6314,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1310,-0.2135,3.9030,-0.0003,-0.0001,-0.0087
1774945728.6513,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1288,-0.2133,-0.1213,0.0072,-0.0075,-0.0098
